,,ccy-1,ccy-2,ccy-1,ccy-2,ccy-1,ccy-2,FXTEST Total PnL vector
date,Portfolio,market rate,market rate,1d shift,1d shift,Pnl Vector,Pnl Vector,Total PnL
1/29/2019,FXTEST,"1,148349572","0,9117016912","-0,001751200556","-0,0006837762684","-0,002046177505","-0,0007972672633","-0,002843444769"
1/28/2019,FXTEST,"1,15036409","0,9123255177","-0,00433687262","0,006295046072","-0,005067387152","0,007339877657","0,002272490505"
1/25/2019,FXTEST,"1,155374804","0,9066183137","0,005927072742","0,001359927471","0,006925444876","0,001585643876","0,008511088752"
1/24/2019,FXTEST,"1,148567162","0,905387053","0,000275656119","0,0001810774106","0,0003220883798","0,0002111320592","0,000533220439"
1/23/2019,FXTEST,"1,14825064","0,9052231375","0,006533546142","0,0008147008238","0,007634074292","0,000949922257","0,008583996549"
1/22/2019,FXTEST,"1,140797189","0,9044862518","0,005327522873","-0,001356729378","0,006224905208","-0,001581914974","0,004642990233"
1/21/2019,FXTEST,"1,134751773","0,905715062","-0,0005560283688","-0,003985146273","-0,0006496872883","-0,004646588087","-0,005296275375"
1/18/2019,FXTEST,"1,135383078","0,9093389106","0,001101321586","0,002909884514","0,001286831167","0,003392857825","0,004679688992"
1/17/2019,FXTEST,"1,134134032","0,9067005168","0,0049788484","0,004896182791","0,005817499066","0,005708835528","0,01152633459"
1/16/2019,FXTEST,"1,128515325","0,9022827754","0,008068884575","-0,007669403591","0,009428029276","-0,008942346635","0,0004856826413"
1/15/2019,FXTEST,"1,119482351","0,9092562284","-0,005530242816","0,004728132388","-0,006461771845","0,005512892658","-0,0009488791874"
1/14/2019,FXTEST,"1,125707789","0,9049773756","0,007666070042","0,000814479638","0,008957363574","0,0009496643596","0,009907027934"
1/11/2019,FXTEST,"1,117143687","0,9042408898","0,007618919945","-0,0003616963559","0,008902271389","-0,0004217295586","0,00848054183"
1/10/2019,FXTEST,"1,108696616","0,9045680687","0,001419131669","-0,004070556309","0,001658174038","-0,004746174208","-0,00308800017"
1/9/2019,FXTEST,"1,107125459","0,9082652134","-0,004959922058","-0,001497466581","-0,00579538472","-0,001746011288","-0,007541396007"
1/8/2019,FXTEST,"1,112644087","0,90962735","-0,001379678668","-0,001772448097","-0,001612075468","-0,002066633356","-0,003678708823"
1/7/2019,FXTEST,"1,1141813","0,91124248","-0,0007576432837","-0,001460490416","-0,0008852627637","-0,001702897937","-0,002588160701"
1/4/2019,FXTEST,"1,115026092","0,9125752875","0,008106239686","-0,001551377989","0,009471676582","-0,001808870738","0,007662805844"
1/3/2019,FXTEST,"1,106060103","0,9139932365","-0,004081361781","0,0006397952655","-0,004768837378","0,0007459864345","-0,004022850943"
1/2/2019,FXTEST,"1,110592834","0,9134088418","-0,005875036094","-0,003562294483","-0,006864643034","-0,004153552711","-0,01101819575"
12/31/2018,FXTEST,"1,117156167","0,9166743056","0,0070827701","0,0006416720139","0,008275811017","0,0007481746796","0,009023985696"
12/28/2018,FXTEST,"1,109299256","0,9160864786","0,001253508159","0,002748259436","0,001464652457","0,003204406734","0,004669059191"
12/27/2018,FXTEST,"1,107910481","0,9135757354","-0,002758697097","0,003562945368","-0,003223379484","0,004154311628","0,0009309321448"
12/26/2018,FXTEST,"1,110975325","0,9103322713","-0,002988523625","-0,0005461993628","-0,003491918612","-0,0006368557836","-0,004128774396"
12/24/2018,FXTEST,"1,114305453","0,9108297659","0,003354059415","0,001411786137","0,003919026237","0,001646109878","0,005565136115"
12/21/2018,FXTEST,"1,1105805","0,9095456819","0,003387270526","-0,003592705444","0,003957831518","-0,004189011186","-0,000231179668"
12/20/2018,FXTEST,"1,106831363","0,912825194","-0,0001770930181","0,002327704245","-0,0002069230442","0,00271404914","0,002507126096"
12/19/2018,FXTEST,"1,10702741","0,9107053413","-0,004217774432","0,002777651291","-0,004928227744","0,003238676956","-0,001689550788"
12/18/2018,FXTEST,"1,111716379","0,9081827264","-0,0005558581895","0,002542911634","-0,0006494884435","0,002964975962","0,002315487519"
12/17/2018,FXTEST,"1,112334679","0,9058791557","0,0004894272589","-0,001268230818","0,0005718677076","-0,001478727707","-0,0009068599995"
12/14/2018,FXTEST,"1,111790539","0,9070294785","-0,0002779476347","0,0010430839","-0,0003247658846","0,001216211625","0,0008914457405"
12/13/2018,FXTEST,"1,112099644","0,9060843565","-0,001556939502","0,001404430753","-0,001819194595","0,00163753367","-0,000181660924"
12/12/2018,FXTEST,"1,113833816","0,9048136084","0,006694141234","0,005881288455","0,007821720455","0,006857445875","0,01467916633"
12/11/2018,FXTEST,"1,106427236","0,8995232527","0,004226552041","0,002158855806","0,004938483876","0,002517175778","0,007455659655"
12/10/2018,FXTEST,"1,101770545","0,897585495","-0,01651554047","0,0004487927475","-0,0192974627","0,0005232819303","-0,01877418077"
12/7/2018,FXTEST,"1,12027245","0,8971828459","-0,002471561285","-0,001345774269","-0,00288787774","-0,001569141571","-0,004457019312"
12/6/2018,FXTEST,"1,123048133","0,8983918785","-0,0000267123","-0,00125774863","-0,00003121179192","-0,001466505719","-0,001497717511"
12/5/2018,FXTEST,"1,123078133","0,8995232527","0,001662155636","-0,0009894755779","0,001942133619","-0,001153705565","0,0007884280535"
12/4/2018,FXTEST,"1,1212145","0,9004141905","-0,00114363879","-0,001350621286","-0,001336276395","-0,001574793081","-0,002911069475"
12/3/2018,FXTEST,"1,122498232","0,9016319538","0,0001010248409","0,00009016319538","0,0001180417378","0,0001051281938","0,0002231699316"
11/30/2018,FXTEST,"1,122384843","0,9015506671","0,0002357008171","0,002163721601","0,000275402899","0,002522849182","0,002798252081"
11/29/2018,FXTEST,"1,122120359","0,8996041742","-0,007563091217","0,0005397625045","-0,008837038719","0,0006293505562","-0,008207688163"
11/28/2018,FXTEST,"1,130671732","0,8991188635","0,0020239024","0,002877180363","0,002364813984","0,003354725545","0,005719539529"
11/27/2018,FXTEST,"1,128387985","0,8965393581","-0,00227934373","0,001434462973","-0,002663282541","0,001672550543","-0,0009907319979"
11/26/2018,FXTEST,"1,130965845","0,8952551477","0,001922641936","-0,001342882722","0,002246496934","-0,001565770095","0,0006807268397"
11/23/2018,FXTEST,"1,128795575","0,896458987","0,0003950784513","-0,007350963693","0,0004616265322","-0,008571053103","-0,00810942657"
11/22/2018,FXTEST,"1,128349788","0,9030976249","0,005901269394","0,00004515488124","0,006895295141","0,0000526495438","0,006947944685"
11/21/2018,FXTEST,"1,121730157","0,9030568474","-0,001929375869","-0,01070122364","-0,002254365149","-0,01247737847","-0,01473174362"
11/20/2018,FXTEST,"1,123898579","0,912825194","-0,09918423596","0,002327704245","-0,1158910964","0,00271404914","-0,1131770473"
11/19/2018,FXTEST,"1,247645328","0,9107053413","0,107322658","0,01142935203","0,1254003762","0,01332635928","0,1387267355"
11/16/2018,FXTEST,"1,126722477","0,9004141905","-0,002546392798","-0,006032775077","-0,002975314075","-0,007034075761","-0,01000938984"
11/15/2018,FXTEST,"1,129598879","0,9058791557","-0,01772340642","0,01186701694","-0,02070878484","0,0138366664","-0,006872118439"
11/14/2018,FXTEST,"1,14998045","0,8952551477",,,,,
